GeneSymbol;entry_name;MB278;MB282;MB275;MB247;MB091;MB234;MB199;MB136;MB288;Burdenko_1360;MB226;MB118;MB166;MB239;MB102;MB271;MB177;MB037;MB265;MB170;MB244;MB260;MB274;MB264;MB268;MB095;MB227;MB269;MB088;MB281;MB284;MB174;MB277;MB164;x5M15;MB287;MB099;MB266;MB104;MB248;x1M6;MB106;MB270;MB018;MB206
PIK3R1; phosphatidylinositol 3-kinase regulatory subunit alpha isoform 1 GN=PIK3R1;2,733854614;-0,154305669;0,382680716;0,368276047;1,323039567;2,08306584;1,469671825;1,304363144;1,836071584;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;-0,624438052;-0,01119708;0,574084955;0,924384057;0,551856076;-0,600888011;0,272351193;-0,545671709;-2,052469077;-1,109683928;0,487198071;0,152740392;0,093407738;0,121268027;-0,227285498;-0,443760556;0,505618258;0,396439818;0,469596194;0,165570695;1,222330416;0,435340108;-0,025167566;0,932223001;-0,10884801;0,121321678;0,705966995
PIK3R1; phosphatidylinositol 3-kinase regulatory subunit alpha isoform 1 GN=PIK3R1;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;-0,072980207;-1,039514394;0,346730406;0,340397206;1,223988476;1,750886727;-0,029811746;-0,154369097;1,938540997;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
PIK3R1; phosphatidylinositol 3-kinase regulatory subunit alpha isoform 1 GN=PIK3R1;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1,084279891;-0,01068198;1,189342221;-0,720316034;0,451338344;0,305714308;-0,165106532;-0,239754745;0,840865147
PIK3R1; phosphatidylinositol 3-kinase regulatory subunit alpha isoform 1 GN=PIK3R1;0,27562022;0,287931197;0,103669358;0,015003839;-0,233477571;0,50519087;-0,786778576;-0,212661605;0,025796047;-0,713669608;-0,277348517;0,130682585;0,3857835;-0,37144159;0,05451711;-0,755230906;0,422229064;-0,600718333;0,119027781;-0,931490401;-1,013508006;0,120892333;-0,052955886;1,741127309;0,188550826;-0,658569304;-1,573391529;1,01818779;0,170697134;0,318997634;-0,424679367;0,822818594;0,065239356;0,561338139;0,738442476;-0,742917358;0,651232457;-0,662282782;0,113691456;-0,844903499;-0,398766096;-0,041127485;-0,633519879;-1,026901349;-0,632522446
PIK3R1; phosphatidylinositol 3-kinase regulatory subunit alpha isoform 1 GN=PIK3R1;0,769975897;-0,67820258;0,558022716;-0,501946612;-0,539839674;1,258236778;0,065692192;0,315805381;-0,1775375;-0,80508692;-0,46485174;-0,608095575;-0,688358794;0,923297666;1,426319745;-0,76641031;-0,892328684;1,363240055;-0,059208691;-0,157292311;1,223769574;0,380368559;0,750672911;-1,083528984;1,196199142;-0,409615633;-1,403192926;-1,255139326;0,88667678;-0,421725685;0,135767061;0,101223725;-0,369338934;-1,519658656;-0,399698228;-0,320410264;-0,608038468;-0,021363961;1,588735003;-1,066869673;-1,235447834;-0,608686783;-0,97840908;-0,74815035;-0,172369861
PIK3R1; phosphatidylinositol 3-kinase regulatory subunit alpha isoform 1 GN=PIK3R1;1,176295632;-0,537153411;-0,616896672;0,226421569;-0,609018213;-0,001354399;0,068747643;0,096769722;-0,221542522;-0,075284846;0,169707778;-0,018970053;-0,182805907;0,647369628;1,40096295;-0,835971052;-0,387805293;1,210735711;-1,029742906;0,052786233;0,745365445;-0,722405404;0,274069937;0,335435476;0,306075731;-0,312639494;-0,823256946;-1,063935859;0,513276799;0,202752733;0,601719615;0,086190498;-0,218867516;-0,753507952;0,170870992;-0,26610344;-0,115183972;0,006866987;1,218795966;-0,462548865;-0,401003213;0,41264577;-0,885460217;-0,619607143;0,128902678
PIK3R1; phosphatidylinositol 3-kinase regulatory subunit alpha isoform 1 GN=PIK3R1;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;-0,228740345;1,488858337;0,136520174;1,467370396;1,801982742;0,168359628;1,308524716;-1,213084121;0,851531007;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
PIK3R1; phosphatidylinositol 3-kinase regulatory subunit alpha isoform 1 GN=PIK3R1;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0,605351616;0,77562097;0,533269257;1,267034044;0,249986086;1,295732248;-0,672006447;0,533030576;-0,352743789;-0,059208691;0,760868232;-0,190180407;0,19903006;0,054813987;0,322162849;0,035257472;0,330008354;0,356786701;-0,028152658;0,723092027;-1,174614168;0,549585063;-1,217691341;-0,96385887;-1,948247911;-0,234822709;-1,216472867;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
CFL1; cofilin-1 GN=CFL1;-0,790291884;-0,502156249;-3,632267126;0,907050263;2,413836894;0,235665446;-2,679630333;-1,111982618;-4,119780454;-0,873457851;1,891091531;0,09906583;3,079964347;-0,307765889;-1,092877885;-2,768765935;3,470884267;1,411595091;-1,216524963;-3,135715539;-4,859640954;-3,494083279;-1,604470443;-0,808423629;-2,242681775;0,953839937;-3,112743337;-2,113795389;-3,707921082;-3,596833489;-0,879770556;-2,741058287;-1,718320453;-1,389438322;-2,670983408;3,055301943;-3,430045783;-0,341060373;-2,914153526;0,429611949;-1,847299319;-1,185842494;0,145538351;-2,84817083;-2,678477749
CFL1; cofilin-1 GN=CFL1;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0,650676165;1,864181346;0,477412991;1,904963622;0,246448547;1,350249359;0,367678204;2,360717658;0,966480785;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;-0,993554214;-0,657895205;-0,847506425;-0,578910748;-1,075376798;-0,242016965;-0,701672674;-0,062952471;1,4228388;-1,229367394;0,232714572;-0,562566529;0,425315829;-1,109050726;-1,405189082;0,385248575;-1,861710041;-1,477884197
CFL1; cofilin-1 GN=CFL1;-1,047627716;0,186121271;-0,410837825;0,526498348;1,794936032;0,419863726;-1,313843835;0,474577261;-0,975697544;-0,035337785;2,737460245;0,674490759;3,079964347;-0,279465577;-0,44754744;-0,845908301;3,310598584;0,935483967;-1,301980805;-1,43269302;-0,726465529;-0,90964109;-0,824067911;-0,010859422;-0,447105617;0,154872342;-1,033798921;-1,519070493;-1,670224042;-0,517695312;0,022808866;-1,914230833;-0,130478712;-0,809136056;-0,714460582;2,066917738;-0,532725871;0,070958869;-0,660352962;-0,929393849;-0,401003213;-0,538770058;0,370572439;-1,13377997;-1,63976198
CFL1; cofilin-1 GN=CFL1;-0,188938677;-0,461856487;-0,976539752;-0,012275868;2,161829357;-0,381940551;-0,56678612;-0,223091875;-0,075870727;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0,00469211;-0,432669819;-1,812609436;0,18247093;-1,132503058;0,602937918;0,831893008;-0,015987929;2,2146323;0,324508691;0,086218841;-2,663207619;0,226262293;2,270114422;0,64570152;0,660426129;-1,24788012;-0,410689929
CFL1; cofilin-1 GN=CFL1;-0,148306703;0,402467364;-0,331485971;-1,194851174;1,23409573;0,208577464;0,956356094;0,83268318;-0,042487607;-1,086252772;0,521276321;-0,041101781;0,540853338;-0,136784839;-0,423458484;-0,554001618;1,456017931;0,098569881;-0,036013534;-0,766200175;-1,333625337;-1,568651734;-0,220185;0,676903964;-1,453731978;-0,374877911;0,206759784;0,879770556;0,998104076;-0,459572862;1,07961967;0,134296823;0,366182191;0,042985353;0,400697473;1,676994739;-0,732082746;0,347164361;-0,506015338;-1,058277434;-0,657153103;-0,463369668;0,609059652;-0,521394356;0,395701246
VIM; vimentin GN=VIM;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0,853484321;-0,595062311;-0,926370902;2,565586347;0,617890136;0,507135909;-0,011179405;0,17803544;1,686846835;-1,404527817;0,962415669;0,210261568;1,835499444;0,47009962;-0,121866846;0,782307085;0,499354747;-1,991954019;-0,719065801;0,067567616;-1,117843403;-0,110785922;-1,651650478;-2,47067754;-0,79270048;1,408936253;0,145542289;-2,45762725;-0,057224895;-0,934861865;0,365170156;1,009499022;-0,316681637;-0,732583799;0,140097652;-0,822878727
VIM; vimentin GN=VIM;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;-0,22813658;-0,890092173;-0,346553639;1,132540454;-1,073427367;-0,853661922;0,129987513;-0,917307433
VIM; vimentin GN=VIM;-0,562752832;-0,840462149;-0,019198029;0,110482814;-0,541075005;-0,453723704;-0,733308187;0,414313482;-0,464328847;0,482437582;-0,51954018;-0,726131458;1,169957803;0,16862269;0,346120258;-0,588781989;0,087673041;0,53128546;-0,834415265;0,80672294;-0,042524811;1,160271536;0,377194557;-1,264519349;0,251912079;1,320033418;-1,146003926;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;-1,626973605;0,144969733;0,257425731;-0,310752643;0,701895442;-0,441435009;-0,905028399;-0,226755994;-0,839366278
VIM; vimentin GN=VIM;-1,514895411;-16,63054535;-1,212035577;-1,665426122;-2,112416115;NaN;-0,349849114;0,270607547;0,191194231;NaN;-1,093334764;NaN;0,895118578;-1,262901405;0,1115699;-1,360160924;-0,550242462;-1,298766674;-2,865822729;0,628636052;-2,56211989;1,387313234;1,226346835;-2,516972673;1,01633494;0,865548228;-2,592061685;0,344870058;-7,216695507;0,308184155;0,450746643;-4,482908124;0,001052248;-0,807871781;2,78090042;0,330185493;NaN;0,012207978;-0,650927764;0,343689559;1,541932856;1,095362026;-0,66164914;-0,192092657;0,635520182
VIM; vimentin GN=VIM;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1,220689996;-0,919720669;-1,184574396;0,374436926;0,494076273;0,320763463;-0,978819003;-1,11070448;0,826375168;-2,534986538;0,669158817;1,305275463;-0,344985438;1,151093734;-2,521799083;-0,636167421;0,730939557;-2,197453072;-2,133736855;0,60455235;-0,911035615;-0,450746643;-1,036290409;-1,100651068;-1,967212037;2,125395327;-0,757037133;-1,260378464;-0,655415795;0,394091108;-0,429611949;1,803675538;-0,729327407;1,962933217;-0,21809016;-1,941034519
VIM; vimentin GN=VIM;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0,335108984;-15,67964408;0,472497905;-0,101726475;NaN;NaN;0,101684592;1,409772532;NaN;-1,073320078;-0,954244396;-1,262473686;-1,78778066;NaN;-1,014366758;-1,393231147;0,646511884;0,082546373;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
VIM; vimentin GN=VIM;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;-0,169022586;0,47367915;2,690591554;0,562075633;-0,772225556;NaN;1,59504038;NaN;-0,694432225;-0,943575825;-1,455764625;-1,093739444;-0,642419876;-0,890201533;-2,577856905;0,519607696;-0,705988718;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
FYN; tyrosine-protein kinase Fyn isoform a GN=FYN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;-0,726103965;-0,691086314;1,784224053;0,494192102;0,136301253;0,190456829;-0,06700658;-0,146889099;0,573480066;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
LCK; tyrosine-protein kinase Lck isoform a GN=LCK;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0,076053058;2,933644172;-1,714681978;1,31872399;-2,262845747;-1,574656999;-2,801061994;1,757225926;0,0750123;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;-0,978304858;-1,507824686;-1,161097319;0,951455564;NaN;0,61977388;-1,687807243;NaN;3,523426769;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
SRC; proto-oncogene tyrosine-protein kinase Src GN=SRC;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;2,72877954;0,318275327;2,651316013;-1,778202911;-2,766426386;NaN;2,933012848;NaN;0,833194468;-1,701422936;-1,280469323;-0,939127025;-2,051343797;-0,295617596;-1,212550434;0,040527342;0,255928269;0,143109344;-0,199146657;-0,17707072;0,26610344;0,250553774;0,428264804;-0,182055613;-1,369965676;0,967747611;-0,11629151;-0,287650471;-0,186736743;-0,618641206;-0,794735795;-0,566188381;0,749705957;-0,524282967;-0,116911732
SRC; proto-oncogene tyrosine-protein kinase Src GN=SRC;1,080133295;0,33353356;-0,696248526;0,240061423;1,804818681;-0,399547739;0,032082233;-1,584821501;0,095597116;-0,765908072;1,210524278;-0,062179617;0,64423323;-0,26885296;-0,230746839;0,206197912;1,317247105;-0,195279953;-0,078741455;NaN;-2,148684223;-0,437866132;-0,853797532;0,430757068;-2,075081041;-0,450142975;0,06303652;-0,659241403;-0,323613317;-0,974564805;-1,816020209;-1,83104698;-0,345137237;-0,644780295;0,301772162;0,674490759;-0,10410859;-0,529521026;-0,385844059;-0,313616723;-1,227617925;-0,249506744;1,067688908;-0,795812438;-0,308766881
SRC; proto-oncogene tyrosine-protein kinase Src GN=SRC;0,764558301;0,351562401;1,661269461;0,193685921;2,773318233;-0,041986373;0,696642778;0,547589148;-0,397562607;NaN;2,770446923;0,598610549;2,169717004;0,042450467;NaN;-0,042233307;2,135887405;-0,340345062;1,133510715;-0,407893621;NaN;-0,818234692;-7,320918987;0,785498183;-0,542147497;2,185581646;-0,028996799;-0,716719746;-0,133949834;0,168960611;1,212128321;0,007015506;0,66502053;-0,620759068;NaN;1,867068624;0,74758828;-1,119318941;NaN;-2,687938759;-0,433441408;-0,759487563;0,885460217;-3,03593057;0,586057527
SRC; proto-oncogene tyrosine-protein kinase Src GN=SRC;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0,334940742;1,649767939;-0,509029745;1,162393421;-0,871413761;-0,257371474;-1,02105231;1,055841596;0,103529372;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;-0,60176306;0,830963133;1,016467036;2,192909571;0,097214864;1,948762694;0,85717851;NaN;3,223653098;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
SRC; proto-oncogene tyrosine-protein kinase Src GN=SRC;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;1,070754081;2,201235264;NaN;0,687169157;-0,0509284;2,219795346;0,361422898;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
YES1; tyrosine-protein kinase Yes GN=YES1;-0,683294354;0,672899979;1,546081285;-2,527464868;0,642372152;0,751691509;0,368181819;1,135160995;-0,830025749;-0,807391558;0,779093252;1,494418589;-0,268535573;-0,198102181;0,100159342;-0,983787627;-0,542712262;-0,339105189;0,684257142;0,260732001;0,653228354;1,242832154;-0,401349873;-0,83858869;0,299943997;0,043422152;-0,631625926;0,774198089;0,591512986;0,623126734;-1,365273566;0,033073098;-1,250070238;-0,305954571;-1,269041873;-0,092321602;-0,315648385;-0,812593505;-0,171420796;-1,34325336;-1,6269433;-0,148058947;-0,61639772;-0,024553197;1,010237271
YES1; tyrosine-protein kinase Yes GN=YES1;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0,719660276;-0,034657628;0,418160646;1,149951459;-1,743828038;-0,719135049;0,368415028;-0,887259304;-0,815692563;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
YES1; tyrosine-protein kinase Yes GN=YES1;-0,488260881;1,19785741;0,349404132;-1,503111864;0,990735511;1,067266503;0,592757451;1,919749043;-1,26552372;-1,137723024;0,393669961;1,371113247;-0,74130947;-0,384412566;0,087480944;-0,83969752;-0,556696919;-0,823895422;-0,187392455;-0,315117817;-0,373273345;0,600038774;-0,60202481;-1,091975201;-0,391920009;-0,018816266;-1,206518985;0,963055502;0,404220297;0,48119982;-0,451832779;1,027270473;-0,792342499;-0,78258628;-0,840365524;0,16400661;0,038763837;0,544780998;0,649749614;-0,748956831;-0,442389876;-1,114554853;-0,277623576;-0,254197802;0,830373068
YES1; tyrosine-protein kinase Yes GN=YES1;-0,538373648;0,643205418;0,108788832;-2,080077671;0,83755446;0,595935611;0,319294606;1,503697183;-1,365673079;-1,438094193;1,141946711;1,356358762;-0,407215916;-0,327811943;0,176229729;-0,775105403;-0,274852295;-0,163043263;0,607346883;-1,236477527;-0,308304883;0,526323937;-0,935553987;-0,137552677;-0,240670566;0,377772722;-1,113224936;1,034610174;1,070413279;0,651512116;-0,804827138;0,874933779;-1,844590174;0,097349182;-1,583804228;0,127077969;-0,284637316;-0,187697655;-1,660602141;-1,025340518;-0,881983356;-0,475707914;-0,814525559;-0,049106394;1,489875144
YES1; tyrosine-protein kinase Yes GN=YES1;-1,137018057;1,490560947;0,261093197;-2,812537808;0,674490759;1,308349545;0,074858544;1,554689611;-1,646394767;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0,550149854;0,462304738;0,55013575;-0,500708921;0,719590439;-1,502609679;-0,609380592;-1,880580162;-0,608236434;0,166130729;0,435672199;0,49659014;-0,674490759;0,079976931;-1,109071188;-0,305752837;0,025997503;1,167618448
YES1; tyrosine-protein kinase Yes GN=YES1;-0,018284388;-0,612450336;-0,296929518;-0,390099812;1,407042079;-0,803158675;0,21540928;-0,700566433;-0,707115172;-1,648584476;2,05428878;0,11065864;1,752415244;-0,451625806;0,322031302;-1,047137588;2,315536459;-0,820175804;0,138560545;-1,645970731;-0,699296899;-1,655635241;-1,560805063;0,710688832;-0,002554889;-0,057896203;0,479077549;0,694432225;-0,251304114;-0,482551505;-0,490933693;-1,752874203;-1,062770151;0,465253232;-0,452658243;2,541559384;0,11629151;-1,233768731;-1,836146461;-0,466844984;-1,60457213;-1,603971928;-0,549132096;-0,179093906;0,476640137
PTPN11; tyrosine-protein phosphatase non-receptor type 11 isform 3 GN=PTPN11;-0,180812282;0,818191228;-2,045230045;-0,923418087;0,338480711;-1,581938167;0,905941156;0,371433485;-0,726841561;-0,634543699;-0,579437042;1,089724133;0,06303652;-0,689820095;-1,757225926;0,596234926;-0,335093894;-0,501528515;0,490150299;-0,876038196;-1,235582022;-0,387740043;-0,750672911;0,444029695;-1,11137682;-0,483433291;0,090772588;0,252200893;-0,379326965;0,233841486;-0,508311877;1,394081198;0,147314674;0,201019739;-1,020229727;0,210710479;0,13511966;0,628710844;-0,676847059;-0,75468499;0,025167566;-0,501755321;1,178982941;-0,580610889;-0,233823463
PTPN11; tyrosine-protein phosphatase non-receptor type 11 isform 3 GN=PTPN11;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;-0,357987123;0,183596906;1,412215028;-0,044125564;-1,710989671;-0,436136882;-0,463324223;-0,065082442;-0,101049627;0,708673097;-1,54359743;-1,498999604;-0,541066904;-0,644761139;0,658804928;-0,149716509;-0,141845696;1,088010328;0,971266694;-1,546942779;0,139223544;NaN;-1,141522994;-0,726050896;0,21871959;-1,439912866;-0,679921442;-0,675598298;-1,010973141;-1,356639493;-1,228690173;0,154920349;-1,243420973;-0,094171874;-0,64416034;-1,647256321
PTPN11; tyrosine-protein phosphatase non-receptor type 11 isform 3 GN=PTPN11;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0,660414431;-22,56521282;0,386581878;1,377221068;2,901412702;NaN;0,089763531;NaN;0,606064161;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
PTPN11; tyrosine-protein phosphatase non-receptor type 11 isform 3 GN=PTPN11;-3,091415981;-1,578584112;-1,090448059;0,409195607;0,237183564;-2,441981605;-0,621784234;-0,298421599;-0,189676817;-1,041696435;-0,744370433;0,999089437;0,663144186;-0,957493875;-1,160073393;-1,300537431;-0,359835979;-1,24669202;-0,253315534;-0,319383371;1,432849897;-0,96861296;-0,224830253;-0,83376228;0,750626459;-0,965419177;2,879508214;2,109103279;-1,742533245;-0,590686296;-1,477145625;-1,091412239;-1,469990002;-1,331281668;0,902318749;-0,312807309;-1,015612523;-1,725902826;-1,822008663;0,728908273;-1,60457213;-1,002139726;-0,717907662;2,852503747;-0,421182008
PTPN11; tyrosine-protein phosphatase non-receptor type 11 isform 3 GN=PTPN11;-0,458464101;-0,796980827;0,223977007;0,166406214;1,305744932;-0,616251598;0,942606565;-0,809504803;0,383905877;-0,911100274;-0,279952728;0,361484891;0,554721372;-0,905609971;-0,797471218;-0,34035077;0,204929011;-0,346544425;0,5438654;-0,007997914;-0,395716995;-1,318021287;-0,827784114;0,165304533;1,133859845;-1,551618228;2,049947617;2,224059965;-1,518493256;-0,769108702;-1,511901992;-2,261999471;-1,240600008;0,380546802;0,740440967;-0,125991833;-1,183958328;-1,251317699;-2,076489019;0,360874037;-0,590039595;0,464740584;-0,832870729;0,896913836;-0,753930782
HSP90AA1; heat shock protein HSP 90-alpha isoform 1 GN=HSP90AA1;0,462527298;0,211573752;0,819115913;1,036628872;-0,528721694;1,258236778;0,76539042;0,053889726;1,056120514;0,397165971;0,335509239;0,324598678;-0,085729667;-0,258240343;0,05832063;-0,07949799;0,812723714;0,310588116;-0,726985063;-0,218076459;-0,028349874;-0,427546055;-0,180235823;0,44161649;0,455281263;1,392403671;-0,566067946;-0,287391715;0,495495848;0,531212161;-0,091235465;-1,049319205;-0,921768963;-0,666272971;0,556579782;-0,158575927;0,100785976;0,21211361;0,901873671;1,25733097;0,532993113;1,320192279;-0,26294744;0,928688562;0,013489815
HSP90AA1; heat shock protein HSP 90-alpha isoform 1 GN=HSP90AA1;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;-0,113283197;0,45949683;2,846729224;-0,031837851;0,173694049;0,207440068;1,734635326;2,246029432;0,600022096;0,503868591;-2,210108951;0,032434528;-1,183610506;-0,250973306;-0,331624623;-0,121582025;-0,757698965;0,037536877;0,231152369;-1,747728561;0,228088663;-0,425941416;-0,069448347;1,070841;-0,396700491;1,236023324;-1,185065866;-0,588271918;-0,130185553;0,24774289;0,819344082;0,792389551;-0,234818179;0,163206544;-0,353732932
HSP90AA1; heat shock protein HSP 90-alpha isoform 1 GN=HSP90AA1;-1,212864408;0,833038509;-0,883109344;-0,812935273;0,294008793;0,154401499;-0,190965674;0,497755638;-0,496194552;0,343391081;-0,049045982;0,806227236;0,416041029;-0,930372743;-1,147394995;0,678217228;-0,644907831;-0,997477603;0,122690174;0,140230095;0,152380574;0,06781765;-0,000929051;0,919431053;-0,021972047;0,302507658;0,182805907;1,673910111;1,377431041;1,828829654;1,314225151;1,508333719;1,64255862;1,58287241;0,555580537;0,797224183;-1,051053745;0,560803969;-0,835897282;-1,522258338;-0,584446802;-1,051492708;0,280069599;-1,491967783;-0,505118635
HSP90AA1; heat shock protein HSP 90-alpha isoform 1 GN=HSP90AA1;0,855303041;-0,544577052;0,296929518;0,050467458;-0,495367756;0,307448599;0,84483214;-0,005215135;-0,066766239;-0,407920949;0,549922646;-0,463712397;-0,368133274;0,443371548;0,115373419;-0,137879327;-0,484622149;0,30314888;-0,374174512;-0,426022227;0,454779234;-0,116469443;-0,05853019;-0,649152108;-0,234538832;-0,11145019;-1,099356901;-0,746045431;-0,794215833;0,031088752;0,351908222;0,029064238;0,278845634;-1,00383442;-0,712462091;-1,001417843;0,616898773;0,526469032;1,038539047;1,207209576;-0,701895442;0,68134534;0,412154825;-0,44629046;-0,019485289
HSP90AA1; heat shock protein HSP 90-alpha isoform 1 GN=HSP90AA1;0,603384806;0,586997854;0,671931022;0,49649067;0,463249148;0,396838941;0,17568842;0,221932956;0,399080022;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
HSP90AA1; heat shock protein HSP 90-alpha isoform 1 GN=HSP90AA1;NaN;0,208392192;0,185580949;NaN;0,496603087;-0,501127673;0,481233498;NaN;-1,013632907;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;10,27240271;9,310105258;NaN;NaN;8,900305063;11,99483478;9,966622927;NaN;NaN;NaN;NaN;0,497420039;NaN;NaN;0,717632914;NaN;0,441666542;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN
HSP90AA1; heat shock protein HSP 90-alpha isoform 1 GN=HSP90AA1;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;-0,790620473;-24,25321782;NaN;0,223744117;NaN;NaN;0,270554869;NaN;-0,840669642;0,163915653;0,052646903;1,210548918;NaN;0,737689313;0,249506744;NaN;0,843474526;-0,442166165
HSP90AB1; heat shock protein HSP 90-beta isoform a GN=HSP90AB1;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;NaN;0,311126148;1,357228188;-1,513388642;-0,436212715;1,769948654;0,05451711;-0,571391804;0,56853009;0,315547607;-1,1420563;0,630768829;0,556366283;-0,933229838;0,681923165;-1,768879165;0,044455073;0,335797975;-1,268294774;-0,482114265;-0,640114253;-0,770460387;0,166178883;0,289640163;-0,136792198;1,171983007;-0,400697473;0,498536648;-0,173883496;0,227373582;-0,772277193;-1,603884609;-0,538585905;0,271441403;-1,230349418;-1,604623627;-1,428421542
